,Protein_Names,Sample_Name,Hits
39579,SNRPA_MOUSE,1135-MRL_12,0.0
39580,Q3U2G2_MOUSE,1135-MRL_12,0.0
39581,SNX7_MOUSE,1135-MRL_12,0.0
39582,P5CR3_MOUSE,1135-MRL_12,0.0
39583,SOX5-2_MOUSE;SOX5_MOUSE;SOX6-2_MOUSE;SOX6_MOUSE,1135-MRL_12,0.0
39584,VIP2-2_MOUSE;VIP2-3_MOUSE;VIP2_MOUSE,1135-MRL_12,0.0
39585,FRPD4-2_MOUSE;FRPD4-3_MOUSE;FRPD4_MOUSE,1135-MRL_12,0.0
39586,A0A2R8VHM0_MOUSE;E0CYQ0_MOUSE;F7B6A4_MOUSE;F7C1U0_MOUSE,1135-MRL_12,0.0
39587,ACOD1_MOUSE;SCD2_MOUSE;SCD3_MOUSE;SCD4_MOUSE,1135-MRL_12,0.0
39588,A0A286YDC3_MOUSE;A0A2C9F2A2_MOUSE,1135-MRL_12,0.0
39589,PTHB1-2_MOUSE;PTHB1_MOUSE,1135-MRL_12,0.0
39590,LUC7L_MOUSE,1135-MRL_12,0.0
39591,NOL9-2_MOUSE;NOL9-3_MOUSE;NOL9_MOUSE,1135-MRL_12,0.0
39592,CDK13-2_MOUSE,1135-MRL_12,0.0
39593,TM201-2_MOUSE;TM201-3_MOUSE;TM201_MOUSE,1135-MRL_12,0.0
39594,PCX3_MOUSE,1135-MRL_12,0.0
39595,OTUL_MOUSE,1135-MRL_12,0.0
39596,TNKS1_MOUSE,1135-MRL_12,0.0
39597,TAF9_MOUSE,1135-MRL_12,0.0
39598,DPP9-2_MOUSE;DPP9_MOUSE,1135-MRL_12,0.0
39599,PSME2_MOUSE,1135-MRL_12,0.0
39600,MTMRD-2_MOUSE;MTMRD_MOUSE,1135-MRL_12,0.0
39601,TM38A_MOUSE,1135-MRL_12,0.0
39602,PPR1B-2_MOUSE;PPR1B_MOUSE,1135-MRL_12,0.0
39603,CB39L_MOUSE,1135-MRL_12,0.0
39604,ARMC8-2_MOUSE,1135-MRL_12,0.0
39605,YMEL1_MOUSE,1135-MRL_12,0.0
39606,DMAP1_MOUSE,1135-MRL_12,0.0
39607,TRA2B_MOUSE,1135-MRL_12,66525.1
39608,GRHPR_MOUSE,1135-MRL_12,0.0
39609,FSP1-2_MOUSE;FSP1_MOUSE,1135-MRL_12,0.0
39610,PTN6-2_MOUSE;PTN6-3_MOUSE;PTN6_MOUSE,1135-MRL_12,0.0
39611,E9PYB0_MOUSE,1135-MRL_12,0.0
39612,WDR41_MOUSE,1135-MRL_12,0.0
39613,GPAT1_MOUSE,1135-MRL_12,0.0
39614,UBP33-2_MOUSE;UBP33_MOUSE,1135-MRL_12,0.0
39615,COQ7_MOUSE,1135-MRL_12,0.0
39616,D3YW09_MOUSE;G3UVU2_MOUSE,1135-MRL_12,0.0
39617,MMTA2_MOUSE,1135-MRL_12,0.0
39618,CHIN_MOUSE,1135-MRL_12,0.0
39619,IF6_MOUSE,1135-MRL_12,0.0
39620,SNP29_MOUSE,1135-MRL_12,0.0
39621,M4K5-2_MOUSE;M4K5_MOUSE,1135-MRL_12,0.0
39622,M1IP1_MOUSE,1135-MRL_12,0.0
39623,TXNL1_MOUSE,1135-MRL_12,0.0
39624,A0A494B9C3_MOUSE,1135-MRL_12,0.0
39625,CLYBL_MOUSE,1135-MRL_12,0.0
39626,RMC1_MOUSE,1135-MRL_12,0.0
39627,DOC2A_MOUSE,1135-MRL_12,0.0
39628,SAAL1-2_MOUSE;SAAL1_MOUSE,1135-MRL_12,0.0
39629,PTN4_MOUSE,1135-MRL_12,0.0
39630,LSM11_MOUSE,1135-MRL_12,0.0
39631,A2AJW5_MOUSE,1135-MRL_12,0.0
39632,ACYP2_MOUSE,1135-MRL_12,0.0
39633,UB2FA_MOUSE,1135-MRL_12,0.0
39634,UN45A_MOUSE,1135-MRL_12,0.0
39635,PAK6_MOUSE,1135-MRL_12,0.0
39636,TOM22_MOUSE,1135-MRL_12,0.0
39637,UBP30_MOUSE,1135-MRL_12,0.0
39638,NACAM_MOUSE,1135-MRL_12,0.0
39639,NEC1_MOUSE,1135-MRL_12,0.0
39640,CACB2-2_MOUSE;CACB2-3_MOUSE;CACB2-4_MOUSE;CACB2_MOUSE,1135-MRL_12,0.0
39641,HECD2_MOUSE,1135-MRL_12,0.0
39642,VP37B_MOUSE,1135-MRL_12,0.0
39643,PHLP1_MOUSE,1135-MRL_12,0.0
39644,PA1B3_MOUSE,1135-MRL_12,0.0
39645,SWP70_MOUSE,1135-MRL_12,0.0
39646,FHOD1_MOUSE,1135-MRL_12,0.0
39647,PPARD_MOUSE,1135-MRL_12,0.0
39648,PI3R5_MOUSE,1135-MRL_12,0.0
39649,RNF34_MOUSE,1135-MRL_12,0.0
39650,RRFM_MOUSE,1135-MRL_12,0.0
39651,TNR6C_MOUSE,1135-MRL_12,0.0
39652,G3X9X1_MOUSE,1135-MRL_12,0.0
39653,SMD1_MOUSE,1135-MRL_12,0.0
39654,A0A571BE38_MOUSE,1135-MRL_12,0.0
39655,GAB1_MOUSE,1135-MRL_12,0.0
39656,CSTF3_MOUSE,1135-MRL_12,0.0
39657,RO60_MOUSE,1135-MRL_12,0.0
39658,CBS-2_MOUSE;CBS_MOUSE,1135-MRL_12,0.0
39659,PTPRG_MOUSE,1135-MRL_12,0.0
39660,ATGA1_MOUSE,1135-MRL_12,0.0
39661,BBS7-2_MOUSE;BBS7-3_MOUSE;BBS7_MOUSE,1135-MRL_12,0.0
39662,B7ZCR6_MOUSE;F6R5G3_MOUSE;Q6PHP4_MOUSE,1135-MRL_12,0.0
39663,Q9DCE9_MOUSE,1135-MRL_12,0.0
39664,DDX56_MOUSE,1135-MRL_12,0.0
39665,EMAL4-2_MOUSE;EMAL4-3_MOUSE;EMAL4-4_MOUSE;EMAL4_MOUSE,1135-MRL_12,0.0
39666,RRF2M-2_MOUSE;RRF2M-3_MOUSE;RRF2M_MOUSE,1135-MRL_12,0.0
39667,NCOR1-2_MOUSE;NCOR1_MOUSE,1135-MRL_12,0.0
39668,A0A5F8MPJ2_MOUSE,1135-MRL_12,0.0
39669,NDUV3_MOUSE,1135-MRL_12,0.0
39670,TNR21_MOUSE,1135-MRL_12,0.0
39671,WDR34_MOUSE,1135-MRL_12,0.0
39672,AN13A_MOUSE,1135-MRL_12,0.0
39673,SWAHB_MOUSE,1135-MRL_12,0.0
39674,CAPAM_MOUSE,1135-MRL_12,0.0
39675,MCES-3_MOUSE;MCES_MOUSE,1135-MRL_12,0.0
39676,EIF2A-2_MOUSE;EIF2A_MOUSE,1135-MRL_12,0.0
39677,PP1RA-2_MOUSE;PP1RA_MOUSE,1135-MRL_12,0.0
39678,HEXI1_MOUSE,1135-MRL_12,0.0
39679,TAF5_MOUSE,1135-MRL_12,0.0
39680,TBL1R_MOUSE,1135-MRL_12,0.0
39681,Q6P6L6_MOUSE,1135-MRL_12,0.0
39682,UIF-2_MOUSE;UIF_MOUSE,1135-MRL_12,0.0
39683,AUTS2_MOUSE,1135-MRL_12,0.0
39684,A0A087WPR7_MOUSE,1135-MRL_12,0.0
39685,A0A087WPX3_MOUSE;A0A087WR56_MOUSE;E9PW06_MOUSE;E9Q171_MOUSE,1135-MRL_12,0.0
39686,A0A087WR50_MOUSE;A0A087WS56_MOUSE;A0A087WSN6_MOUSE;B7ZNJ1_MOUSE;B9EHT6_MOUSE;Q3UHL6_MOUSE,1135-MRL_12,0.0
39687,A0A087WRP9_MOUSE,1135-MRL_12,0.0
39688,A0A087WRU0_MOUSE,1135-MRL_12,0.0
39689,A0A087WS16_MOUSE;J3QQ16_MOUSE,1135-MRL_12,0.0
39690,A0A0A0MQE8_MOUSE;B7ZCJ1_MOUSE,1135-MRL_12,0.0
39691,A0A0A6YVZ3_MOUSE;A0A0A6YXK7_MOUSE,1135-MRL_12,0.0
39692,A0A0A6YW07_MOUSE;Q80ZJ2_MOUSE;Q924B0_MOUSE,1135-MRL_12,0.0
39693,A0A0A6YWM8_MOUSE;B2RUE8_MOUSE,1135-MRL_12,0.0
39694,A0A0A6YXL6_MOUSE;A0A0A6YXX3_MOUSE;A0A1D5RM41_MOUSE;E9Q3Y4_MOUSE,1135-MRL_12,0.0
39695,A0A0G2JDR6_MOUSE;A0A0G2JEF6_MOUSE;A0A0G2JEP4_MOUSE;A0A0G2JFV5_MOUSE;A0A0G2JGZ1_MOUSE;A0A0R4J169_MOUSE;A0A1L1SQW1_MOUSE;A0A1L1SSC0_MOUSE;A0A1L1SVG1_MOUSE;A0A668KLE1_MOUSE;E9QN52_MOUSE,1135-MRL_12,0.0
39696,A0A0G2JDY6_MOUSE;A0A0G2JGI1_MOUSE,1135-MRL_12,0.0
39697,A0A0G2JF39_MOUSE,1135-MRL_12,0.0
39698,A0A0G2JFZ4_MOUSE;E9Q7M2_MOUSE,1135-MRL_12,0.0
39699,A0A0J9YTU3_MOUSE;A0A0J9YUR2_MOUSE,1135-MRL_12,0.0
39700,A0A0N4SV80_MOUSE;E9QML5_MOUSE,1135-MRL_12,0.0
39701,A0A0N4SVT8_MOUSE,1135-MRL_12,0.0
39702,A0A0R4IZY9_MOUSE,1135-MRL_12,0.0
39703,A0A0R4J0M9_MOUSE,1135-MRL_12,0.0
39704,A0A140LHX7_MOUSE,1135-MRL_12,0.0
39705,A0A140LHY5_MOUSE,1135-MRL_12,0.0
39706,A0A1B0GRV0_MOUSE,1135-MRL_12,0.0
39707,A0A1B0GSR7_MOUSE,1135-MRL_12,0.0
39708,A0A1D5RLG3_MOUSE,1135-MRL_12,0.0
39709,A0A1D5RLH6_MOUSE,1135-MRL_12,0.0
39710,A0A1D5RLL4_MOUSE;E9PWT1_MOUSE,1135-MRL_12,0.0
39711,A0A1D5RMG4_MOUSE,1135-MRL_12,0.0
39712,A0A1D5RMM1_MOUSE;F8VPN7_MOUSE,1135-MRL_12,0.0
39713,A0A1L1SQ79_MOUSE,1135-MRL_12,0.0
39714,A0A1L1SQP7_MOUSE,1135-MRL_12,0.0
39715,A0A1W2P750_MOUSE,1135-MRL_12,0.0
39716,A0A1Y7VLQ2_MOUSE,1135-MRL_12,0.0
39717,A0A1Y7VNP1_MOUSE,1135-MRL_12,0.0
39718,A0A286YCI8_MOUSE,1135-MRL_12,0.0
39719,A0A286YCT6_MOUSE,1135-MRL_12,0.0
39720,A0A286YCV9_MOUSE;E9Q4K7_MOUSE,1135-MRL_12,0.0
39721,A0A286YDL2_MOUSE,1135-MRL_12,0.0
39722,A0A286YDV1_MOUSE,1135-MRL_12,0.0
39723,A0A2I3BPE9_MOUSE;A0A2I3BPP1_MOUSE;A0A2I3BRT5_MOUSE;Q3UHB2_MOUSE;Q7TT21_MOUSE,1135-MRL_12,0.0
39724,A0A2I3BQU5_MOUSE;E9PZM7_MOUSE,1135-MRL_12,0.0
39725,A0A2R8VHP3_MOUSE;Q6IFZ8_MOUSE,1135-MRL_12,1393550.0
39726,A0A2R8VK70_MOUSE;A0A2R8W6P0_MOUSE,1135-MRL_12,0.0
39727,A0A2R8W6R6_MOUSE;G3X981_MOUSE;G5E846_MOUSE,1135-MRL_12,0.0
39728,A0A338P6F7_MOUSE;G5E843_MOUSE,1135-MRL_12,0.0
39729,A0A338P6K2_MOUSE,1135-MRL_12,0.0
39730,A0A494B912_MOUSE,1135-MRL_12,214751.0
39731,A0A571BEA5_MOUSE,1135-MRL_12,0.0
39732,A0A571BG95_MOUSE,1135-MRL_12,0.0
39733,A0A5F8MPE1_MOUSE,1135-MRL_12,0.0
39734,A0A5F8MPM4_MOUSE;E9QK82_MOUSE,1135-MRL_12,0.0
39735,A0A668KL79_MOUSE,1135-MRL_12,0.0
39736,A2A483_MOUSE;A2A484_MOUSE;E9Q8D1_MOUSE,1135-MRL_12,0.0
39737,A2A654_MOUSE;A2A655_MOUSE,1135-MRL_12,0.0
39738,GPTC8_MOUSE,1135-MRL_12,0.0
39739,ZMYM4-2_MOUSE;ZMYM4_MOUSE,1135-MRL_12,0.0
39740,A2A7B5_MOUSE,1135-MRL_12,0.0
39741,ITB4-2_MOUSE;ITB4-3_MOUSE;ITB4_MOUSE,1135-MRL_12,0.0
39742,CMTA1-2_MOUSE;CMTA1-3_MOUSE;CMTA1-4_MOUSE;CMTA1-5_MOUSE;CMTA1_MOUSE,1135-MRL_12,0.0
39743,CHD5_MOUSE,1135-MRL_12,0.0
39744,TBKB1-2_MOUSE;TBKB1_MOUSE,1135-MRL_12,0.0
39745,OBSCN_MOUSE,1135-MRL_12,0.0
39746,SPD2B_MOUSE,1135-MRL_12,0.0
39747,MED14-2_MOUSE;MED14_MOUSE,1135-MRL_12,0.0
39748,PUSL1_MOUSE,1135-MRL_12,0.0
39749,A2AEK3_MOUSE,1135-MRL_12,0.0
39750,DOC11_MOUSE,1135-MRL_12,0.0
39751,MED12-2_MOUSE;MED12_MOUSE,1135-MRL_12,0.0
39752,TPRN_MOUSE,1135-MRL_12,0.0
39753,A2AI14_MOUSE;A2AI16_MOUSE;A2AI20_MOUSE;A2AI21_MOUSE,1135-MRL_12,0.0
39754,VIR-2_MOUSE;VIR_MOUSE,1135-MRL_12,0.0
39755,A2AJI1_MOUSE;A8Y5P4_MOUSE,1135-MRL_12,0.0
39756,A2AJW4_MOUSE,1135-MRL_12,0.0
39757,FRPD1_MOUSE,1135-MRL_12,0.0
39758,CNTRL_MOUSE,1135-MRL_12,0.0
39759,A2ALW2_MOUSE,1135-MRL_12,0.0
39760,NDUF5_MOUSE,1135-MRL_12,0.0
39761,A2AQ87_MOUSE;F7AIV2_MOUSE,1135-MRL_12,0.0
39762,PPIG_MOUSE,1135-MRL_12,0.0
39763,FSIP2_MOUSE,1135-MRL_12,133125.0
39764,TITIN_MOUSE,1135-MRL_12,0.0
39765,A2AST1_MOUSE;E9Q8Q6_MOUSE,1135-MRL_12,0.0
39766,METL8-5_MOUSE,1135-MRL_12,0.0
39767,MGAP-3_MOUSE;MGAP_MOUSE,1135-MRL_12,0.0
39768,A2AWR2_MOUSE;A2AWR3_MOUSE,1135-MRL_12,0.0
39769,ARI1A_MOUSE,1135-MRL_12,0.0
39770,KALRN-10_MOUSE;KALRN-5_MOUSE,1135-MRL_12,0.0
39771,TRM1L-2_MOUSE;TRM1L_MOUSE,1135-MRL_12,0.0
39772,TBC8B_MOUSE,1135-MRL_12,0.0
39773,TTL11_MOUSE,1135-MRL_12,0.0
39774,NWD1_MOUSE,1135-MRL_12,0.0
39775,MIPEP_MOUSE,1135-MRL_12,0.0
39776,A6H644_MOUSE,1135-MRL_12,0.0
39777,MMRN2_MOUSE,1135-MRL_12,0.0
39778,TT23L_MOUSE,1135-MRL_12,0.0
39779,RHG31_MOUSE,1135-MRL_12,0.0
39780,KRT36_MOUSE,1135-MRL_12,213519.0
39781,B1AR17_MOUSE,1135-MRL_12,0.0
39782,B1ASU0_MOUSE,1135-MRL_12,0.0
39783,PTPRU-2_MOUSE;PTPRU_MOUSE,1135-MRL_12,0.0
39784,B1AUN2_MOUSE,1135-MRL_12,0.0
39785,B2KF50_MOUSE,1135-MRL_12,0.0
39786,B2RQG2_MOUSE,1135-MRL_12,0.0
39787,TUT4_MOUSE,1135-MRL_12,0.0
39788,CSPP1-2_MOUSE;CSPP1-4_MOUSE;CSPP1_MOUSE,1135-MRL_12,0.0
39789,DOCK5_MOUSE,1135-MRL_12,0.0
39790,B7ZNF6_MOUSE;E9QKH8_MOUSE,1135-MRL_12,0.0
39791,B7ZNL3_MOUSE;E9Q448_MOUSE,1135-MRL_12,0.0
39792,B8JJ84_MOUSE;D6RJ81_MOUSE;Q3TYA4_MOUSE,1135-MRL_12,0.0
39793,MFA1A_MOUSE;MFA1B_MOUSE,1135-MRL_12,0.0
39794,D3YTZ8_MOUSE;D3YYX5_MOUSE;D3Z1A7_MOUSE,1135-MRL_12,0.0
39795,D3YUD2_MOUSE;D3Z7L2_MOUSE,1135-MRL_12,0.0
39796,D3YUZ8_MOUSE,1135-MRL_12,0.0
39797,D3YVV3_MOUSE,1135-MRL_12,0.0
39798,D3YVV9_MOUSE;E9Q1U2_MOUSE;F6WWS1_MOUSE,1135-MRL_12,0.0
39799,CCDC6_MOUSE,1135-MRL_12,0.0
39800,D3YZU5_MOUSE,1135-MRL_12,0.0
39801,D3YZZ4_MOUSE,1135-MRL_12,0.0
39802,D3Z0M9_MOUSE,1135-MRL_12,88501.3
39803,D3Z4D2_MOUSE;Q8BR30_MOUSE,1135-MRL_12,0.0
39804,GSG1L_MOUSE,1135-MRL_12,0.0
39805,GLSK-2_MOUSE,1135-MRL_12,0.0
39806,D6RH62_MOUSE;E9QQ38_MOUSE;F8WHP5_MOUSE;F8WIJ5_MOUSE,1135-MRL_12,0.0
39807,E0CYX5_MOUSE;E9Q2B2_MOUSE;E9Q8K6_MOUSE;Q5RIM6_MOUSE;Q5RIN0_MOUSE;Q8BK32_MOUSE,1135-MRL_12,0.0
39808,KLHL3-2_MOUSE;KLHL3_MOUSE,1135-MRL_12,205536.0
39809,E0CZ22_MOUSE,1135-MRL_12,0.0
39810,SOGA1_MOUSE,1135-MRL_12,0.0
39811,E9PVU7_MOUSE,1135-MRL_12,0.0
39812,E9PWR4_MOUSE,1135-MRL_12,0.0
39813,E9PWW9_MOUSE,1135-MRL_12,0.0
39814,E9PX94_MOUSE,1135-MRL_12,0.0
39815,E9PXE2_MOUSE;F6ZFQ8_MOUSE;F7BZ65_MOUSE;G3UX72_MOUSE,1135-MRL_12,0.0
39816,SET1A_MOUSE,1135-MRL_12,0.0
39817,E9PYK8_MOUSE,1135-MRL_12,0.0
39818,PRR12_MOUSE,1135-MRL_12,0.0
39819,E9PYR1_MOUSE;F8VQK6_MOUSE,1135-MRL_12,0.0
39820,E9PYX7_MOUSE;F7C3I9_MOUSE,1135-MRL_12,0.0
39821,E9PZ16_MOUSE,1135-MRL_12,0.0
39822,ASCC3_MOUSE,1135-MRL_12,0.0
39823,E9Q1M1_MOUSE,1135-MRL_12,0.0
39824,I2BP2_MOUSE,1135-MRL_12,0.0
39825,E9Q236_MOUSE;E9Q467_MOUSE,1135-MRL_12,0.0
39826,E9Q238_MOUSE;E9Q944_MOUSE,1135-MRL_12,0.0
39827,E9Q2W9_MOUSE,1135-MRL_12,0.0
39828,E9Q350_MOUSE;S4R1E7_MOUSE;S4R1K2_MOUSE;S4R2U8_MOUSE,1135-MRL_12,0.0
39829,AKP13-2_MOUSE;AKP13_MOUSE,1135-MRL_12,0.0
39830,E9Q3K3_MOUSE,1135-MRL_12,0.0
39831,WDFY1_MOUSE,1135-MRL_12,0.0
39832,E9Q4Q2_MOUSE;F6Z9W2_MOUSE,1135-MRL_12,0.0
39833,RN213_MOUSE,1135-MRL_12,0.0
39834,SETD2-2_MOUSE;SETD2_MOUSE,1135-MRL_12,0.0
39835,E9Q5G2_MOUSE;Q8CDY9_MOUSE,1135-MRL_12,0.0
39836,YTDC1-2_MOUSE;YTDC1-3_MOUSE;YTDC1_MOUSE,1135-MRL_12,0.0
39837,E9Q5X2_MOUSE,1135-MRL_12,0.0
39838,PTPRO_MOUSE,1135-MRL_12,0.0
39839,MYO1E_MOUSE,1135-MRL_12,0.0
39840,CC85C_MOUSE,1135-MRL_12,0.0
39841,BD1L1-2_MOUSE;BD1L1-3_MOUSE;BD1L1_MOUSE,1135-MRL_12,0.0
39842,E9Q6U4_MOUSE;Q3UWL8_MOUSE,1135-MRL_12,0.0
39843,ZC3HD_MOUSE,1135-MRL_12,0.0
39844,E9Q7L1_MOUSE;G3UX45_MOUSE,1135-MRL_12,0.0
39845,E9Q842_MOUSE;V9GX91_MOUSE;V9GXT3_MOUSE,1135-MRL_12,0.0
39846,E9Q9C7_MOUSE,1135-MRL_12,0.0
39847,E9Q9H0_MOUSE,1135-MRL_12,0.0
39848,E9QA15_MOUSE,1135-MRL_12,0.0
39849,E9QJX9_MOUSE;Q9QXJ2_MOUSE,1135-MRL_12,0.0
39850,E9QNP0_MOUSE,1135-MRL_12,0.0
39851,F6QQP6_MOUSE,1135-MRL_12,0.0
39852,F6S054_MOUSE;F7D291_MOUSE,1135-MRL_12,0.0
39853,F6SK53_MOUSE,1135-MRL_12,0.0
39854,F6TFN2_MOUSE,1135-MRL_12,0.0
39855,F6UFZ5_MOUSE;G3X9Z4_MOUSE,1135-MRL_12,0.0
39856,F6X605_MOUSE,1135-MRL_12,0.0
39857,F6XWD4_MOUSE,1135-MRL_12,0.0
39858,F6ZE64_MOUSE,1135-MRL_12,0.0
39859,F6ZQA3_MOUSE,1135-MRL_12,0.0
39860,F6ZRK3_MOUSE,1135-MRL_12,0.0
39861,F6ZXV1_MOUSE,1135-MRL_12,0.0
39862,F7AA26_MOUSE,1135-MRL_12,0.0
39863,F7B0R9_MOUSE,1135-MRL_12,0.0
39864,F7CBP1_MOUSE;G3XA17_MOUSE,1135-MRL_12,0.0
39865,F8WGT1_MOUSE,1135-MRL_12,0.0
39866,F8WHN4_MOUSE,1135-MRL_12,0.0
39867,F8WIE5_MOUSE,1135-MRL_12,0.0
39868,F8WIG2_MOUSE,1135-MRL_12,0.0
39869,F8WIZ7_MOUSE,1135-MRL_12,0.0
39870,G3UXX3_MOUSE;Q91XH5_MOUSE,1135-MRL_12,0.0
39871,G3UY52_MOUSE,1135-MRL_12,0.0
39872,G3X928_MOUSE,1135-MRL_12,0.0
39873,G3X9B1_MOUSE,1135-MRL_12,0.0
39874,G3X9I7_MOUSE,1135-MRL_12,0.0
39875,G5E8G3_MOUSE,1135-MRL_12,0.0
39876,GCP6_MOUSE,1135-MRL_12,0.0
39877,H3BJI4_MOUSE,1135-MRL_12,0.0
39878,H3BJR0_MOUSE,1135-MRL_12,319378.0
39879,H3BJZ7_MOUSE,1135-MRL_12,0.0
39880,SHSA8_MOUSE,1135-MRL_12,0.0
39881,KIF14_MOUSE;KIF9_MOUSE;STAR9_MOUSE,1135-MRL_12,0.0
39882,M0QWP1_MOUSE,1135-MRL_12,0.0
39883,S1PR1_MOUSE,1135-MRL_12,0.0
39884,BIN1-2_MOUSE,1135-MRL_12,0.0
39885,LEG9-2_MOUSE;LEG9-3_MOUSE;LEG9_MOUSE,1135-MRL_12,0.0
39886,ERR1_MOUSE,1135-MRL_12,0.0
39887,ALRF2-2_MOUSE;ALRF2_MOUSE;THOC4-2_MOUSE;THOC4_MOUSE,1135-MRL_12,0.0
39888,MYH11-2_MOUSE,1135-MRL_12,0.0
39889,EPHB6-3_MOUSE;EPHB6_MOUSE,1135-MRL_12,0.0
39890,CLOCK-2_MOUSE;CLOCK_MOUSE,1135-MRL_12,0.0
39891,U5S1_MOUSE,1135-MRL_12,0.0
39892,GFRA2_MOUSE,1135-MRL_12,0.0
39893,SNP23_MOUSE,1135-MRL_12,0.0
39894,HDAC1_MOUSE,1135-MRL_12,0.0
39895,SEM4D_MOUSE,1135-MRL_12,0.0
39896,GSTO1_MOUSE,1135-MRL_12,0.0
39897,KIF3C_MOUSE,1135-MRL_12,0.0
39898,KIF1C_MOUSE,1135-MRL_12,0.0
39899,PTGIS_MOUSE,1135-MRL_12,0.0
39900,COFA1_MOUSE,1135-MRL_12,0.0
39901,CPSF2_MOUSE,1135-MRL_12,0.0
39902,PSMD4-2_MOUSE;PSMD4-3_MOUSE;PSMD4-5_MOUSE,1135-MRL_12,0.0
39903,PSMD4-4_MOUSE;PSMD4_MOUSE,1135-MRL_12,0.0
39904,PKD2-3_MOUSE;PKD2_MOUSE,1135-MRL_12,0.0
39905,SC6A6_MOUSE,1135-MRL_12,0.0
39906,SRSF5_MOUSE,1135-MRL_12,0.0
39907,AN32A_MOUSE,1135-MRL_12,0.0
39908,EFNB3_MOUSE,1135-MRL_12,0.0
39909,PSDE_MOUSE,1135-MRL_12,0.0
39910,IFT81_MOUSE,1135-MRL_12,0.0
39911,STAG2_MOUSE,1135-MRL_12,0.0
39912,ANXA8_MOUSE,1135-MRL_12,0.0
39913,NEUR1_MOUSE,1135-MRL_12,0.0
39914,SYT3_MOUSE,1135-MRL_12,0.0
39915,NUDC_MOUSE,1135-MRL_12,0.0
39916,RING1_MOUSE,1135-MRL_12,0.0
39917,CALU_MOUSE,1135-MRL_12,0.0
39918,RM23_MOUSE,1135-MRL_12,0.0
39919,DAPK3_MOUSE,1135-MRL_12,0.0
39920,DFFA-2_MOUSE;DFFA_MOUSE,1135-MRL_12,0.0
39921,TPD53_MOUSE,1135-MRL_12,0.0
39922,IL16-2_MOUSE;IL16_MOUSE,1135-MRL_12,0.0
39923,NLK_MOUSE,1135-MRL_12,0.0
39924,CRYM_MOUSE,1135-MRL_12,0.0
39925,MAPK5-2_MOUSE;MAPK5-3_MOUSE;MAPK5-4_MOUSE;MAPK5-5_MOUSE;MAPK5_MOUSE,1135-MRL_12,0.0
39926,SYUA-2_MOUSE;SYUA_MOUSE,1135-MRL_12,0.0
39927,TLK2-3_MOUSE;TLK2_MOUSE,1135-MRL_12,0.0
39928,STK10_MOUSE,1135-MRL_12,31859.1
39929,SPT5H_MOUSE,1135-MRL_12,0.0
39930,MCE1_MOUSE,1135-MRL_12,0.0
39931,ACHA4_MOUSE,1135-MRL_12,0.0
39932,PDLI3_MOUSE,1135-MRL_12,0.0
39933,XIRP1_MOUSE,1135-MRL_12,0.0
39934,PDLI1_MOUSE,1135-MRL_12,0.0
39935,AOC3-2_MOUSE;AOC3_MOUSE,1135-MRL_12,0.0
39936,UGDH_MOUSE,1135-MRL_12,0.0
39937,BACD1_MOUSE;BACD2_MOUSE;BACD3_MOUSE,1135-MRL_12,0.0
39938,UBR1_MOUSE,1135-MRL_12,0.0
39939,KDM6A-2_MOUSE;KDM6A_MOUSE,1135-MRL_12,0.0
39940,DTNB-2_MOUSE;DTNB_MOUSE,1135-MRL_12,0.0
39941,PFD2_MOUSE,1135-MRL_12,0.0
39942,CFDP1_MOUSE,1135-MRL_12,0.0
39943,WIZ-2_MOUSE;WIZ-3_MOUSE;WIZ_MOUSE,1135-MRL_12,0.0
39944,CTNL1_MOUSE,1135-MRL_12,0.0
39945,PAPS2_MOUSE,1135-MRL_12,0.0
39946,ADCY1_MOUSE,1135-MRL_12,0.0
39947,NSD1_MOUSE,1135-MRL_12,0.0
39948,PLIN4-2_MOUSE;PLIN4_MOUSE,1135-MRL_12,0.0
39949,PDE8A_MOUSE,1135-MRL_12,0.0
39950,DNM3A_MOUSE,1135-MRL_12,0.0
39951,NEMO_MOUSE,1135-MRL_12,0.0
39952,BRD7_MOUSE,1135-MRL_12,0.0
39953,CLPP_MOUSE,1135-MRL_12,0.0
39954,SCRG1_MOUSE,1135-MRL_12,0.0
39955,DCX_MOUSE,1135-MRL_12,0.0
39956,SHD-2_MOUSE;SHD_MOUSE,1135-MRL_12,0.0
39957,HDAC3_MOUSE,1135-MRL_12,0.0
39958,ZBT7A_MOUSE,1135-MRL_12,0.0
39959,LIN7B_MOUSE,1135-MRL_12,0.0
39960,SETB1-4_MOUSE;SETB1-5_MOUSE;SETB1-6_MOUSE;SETB1-7_MOUSE;SETB1_MOUSE,1135-MRL_12,0.0
39961,ROBO1_MOUSE,1135-MRL_12,0.0
39962,MATN4_MOUSE,1135-MRL_12,0.0
39963,COX3_MOUSE,1135-MRL_12,0.0
39964,ABL1-2_MOUSE;ABL1-3_MOUSE;ABL1-4_MOUSE;ABL1_MOUSE,1135-MRL_12,0.0
39965,CAH2_MOUSE,1135-MRL_12,0.0
39966,CO3_MOUSE,1135-MRL_12,76211.1
39967,IGHM-2_MOUSE;IGHM_MOUSE,1135-MRL_12,0.0
39968,LAMB1_MOUSE,1135-MRL_12,0.0
39969,MT2_MOUSE,1135-MRL_12,0.0
39970,NU5M_MOUSE,1135-MRL_12,0.0
39971,MBP-11_MOUSE,1135-MRL_12,0.0
